job_id,job_title,employer_name,employer_logo,employer_website,job_publisher,job_employment_type,job_employment_types,job_apply_link,job_apply_is_direct,apply_options,job_description,job_is_remote,job_posted_at,job_posted_at_timestamp,job_posted_at_datetime_utc,job_location,job_city,job_state,job_country,job_latitude,job_longitude,job_benefits,job_benefits_strings,job_google_link,job_salary,job_salary_string,job_min_salary,job_max_salary,job_salary_period,job_highlights,job_onet_soc,job_onet_job_zone,employer_reviews,job_uid,search_role
RjBxQXYwdkUtbEM2VjBoREFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTa3RXWWtOTGFITXhVbU54ZUVWTldqSk5VV0pyYUhGSGJUSk5TVXhMVWs5TU16aGFkMlpzUlZVNVFrVTFkREkyVkZOeFZGZ3pTMWhIVkRsaE5IVjBlV3hvVEc5MlV6RXlXbWhGUkhkbFdGSnBiV0Z2UzIxVFRYWXhXakpaZGpoQ01HNVZXbk5YU0VzeU4yVkpWSEZ4TkROdWRESXdiR1kzZFRObVFrSk5hRUpGTUVoekxYWVNGMVUxVDA1aGNYbzRSalZEU2pkT1dWQXdjSHBWTmtFMEdpSkJSSE55T1daUlpVVmxXWGRqZUVaUkxYbFJOM1I1VFVsU1FUaDFjamhEVEVaUg,CRM Junior Data Analyst,RUSTAN COMMERCIAL CORPORATION,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJkVHkIoj88KlHOoZvBxRSGsRJd-BiiNdHGtY2&s=0,,Jobstreet,Full-time,['FULLTIME'],https://ph.jobstreet.com/job/94164327,False,"[{'apply_link': 'https://ph.jobstreet.com/job/94164327', 'is_direct': False, 'publisher': 'Jobstreet'}]","The CRM Junior Data Analyst will report to the CRM Manager and is responsible for the following in support of the company’s objective to achieve incremental revenue lift and higher customer retention rate:
• Gathering of data

• Data analysis

• Reports creation

• Research

• Providing insights and recommendations to the internal customers

Education
• Bachelor's Degree in Business Administration/Management, Marketing Management or other related courses - BS Computer Science, BS Information Technology, BS Statistics

Experience
• Open to fresh graduates or those with at least 1 year-experience as data analyst

Skills & Knowledge
• Proficiency in MS Excel, MS Powerpoint, Google Sheets, and Google Slides

• At least 1 year work experience involving data gathering, cleansing, and reporting to evaluate an output/performance is a plus

• Knowledge in SQL is preferred

• Team player

• Excellent attention to detail

• Strong analytical skills

• Adept written and verbal communication skills

• Capable of working independently with minimum supervision

Note: Shortlisted candidates will be contacted via Viber or text only.",False,1 day ago,1787529600.0,2026-08-24T00:00:00.000Z,"Makati City, Metro Manila",Makati City,Metro Manila,PH,14.5573752,121.0227371,,,https://www.google.com/search?q=jobs&gl=ph&hl=en&udm=8#vhid=vt%3D20/docid%3DF0qAv0vE-lC6V0hDAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,,,,{},,,,F0qAv0vE-lC6V0hDAAAAAA==,Data Analyst
TG1zVUxHVHhNX3dyQU1raEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBURFJJVG1oTlVHVkJVVUozVmtWaFdFeFRORE5hZUZkUU9EZFhlRmhqVTNsQ2JuVlFTRmxXWTJ0c09EbFhTRmxNUVdGemNGbENXWGh0TTNrMmVWSnFTSFpTT1hwYVRWSlhOalpVUzI1dlltTTVSM2RCTkRsWlMzQjRNek5FTVhkTE1XOUlORTVqYW05dVNqZGhOR0pWU0UxTU9IQndNMGx3U0UxSFVsZDNYM1JNVVV0NVVXY1NGMVUxVDA1aGNYbzRSalZEU2pkT1dWQXdjSHBWTmtFMEdpSkJSSE55T1daUlZHMXpabmxPVDJaUlFWOTRWME5MZWtGbFJIcHlOMnRqVm1SQg,Finance Master Data Lead Analyst,Vestas Services Philippines Inc.,"https://t0.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://vestas.com&size=128",https://www.vestas.com,Jobstreet,Full-time,['FULLTIME'],https://ph.jobstreet.com/job/94176150,False,"[{'apply_link': 'https://ph.jobstreet.com/job/94176150', 'is_direct': False, 'publisher': 'Jobstreet'}]","Global Master Data Management (MDM) is responsible for creating and maintaining a trusted view of a company's core business data (like Finance, Customer and other Masterdata Objects) across regions.

Finance SSC > Finance SSC - Specialized Finance > MDM

Responsibilities:

• Ensure that data processing is performed according to the processes (timely, complete, valid and accurate).

• Responsible for ensuring that other impacted master data and transaction data is consistent over all relevant systems

• Responsible for reviewing master data after entry to ensure accuracy and compliance with the change request.

• Analyzing change requests and requesting support from experts if required.

• Lead projects on improving Master Data processes and cleansing activities

• Improve data quality and participate in creation of data quality reports

• Responsible for documentation, which includes but is not limited to, process maps, workflow, Standard Operating Procedures (SOP), Manuals, Job Aids and presentations

• Responsible to participate or support in User Acceptance Testing (UAT) and activities when new process functionality is deployed.

• Responsible for training new MD administrators

Qualifications:

• Bachelor's Degree in any Finance, Business or Information technology course

• At least 3 years of work experience in Master Data Management

• Good methodological and communication skills

• Knowledge in using ERP System. Must have 3 years' SAP experience

• Experience in Finance and Customer master data is a plus

• Adhere to a fixed night shift schedule, supporting North America and Latin American countries

Competencies:

• Finance Master Data Lead Analyst is someone who has an operational role within the organization, and who can handle MD changes in the system

• Should have an affinity with master data management which implies an orderly and structured way of working / characteristics

• Should be updated on all rules and regulations which apply to a certain MD object

What we offer:

What We Offer Required We offer an exciting job with good opportunities for professional and personal development in an inspiring, innovative, motivated and international work environment in the renewable energy sector. We highly value initiative, accountability and the right balance between creativity and quality in all solutions. You will be a part of a professional international office and organization. You will have exciting global career opportunities in a department that is continuously developing.

Our commitment to a fair hiring.

At Vestas, we evaluate all candidates solely based on their professional experience, education, and relevant skills. To support a fair recruitment process, we kindly ask that you remove any photos, dates of birth or graduation, gender pronouns, marital status, or other personal information not relevant to the role before submitting your CV/resume. Your CV/resume should focus on your professional and educational background, along with the necessary contact details (email and phone number). We train our hiring teams in inclusive evaluation and regularly review process outcomes to ensure fairness.

DEIB Statement

At Vestas, we recognize the value of diversity, equity, and inclusion in driving innovation and success. We strongly encourage individuals from all backgrounds to apply, particularly those who may hesitate due to their identity or feel they do not meet every criterion. As our CEO states, ""Expertise and talent come in many forms, and a diverse workforce enhances our ability to think differently and solve the complex challenges of our industry"". Your unique perspective is what will help us powering the solution for a sustainable, green energy future.

BEWARE – RECRUITMENT FRAUD

It has come to our attention that there are a number of fraudulent emails from people pretending to work for Vestas. Read more via this link, https://www.vestas.com/en/careers/our-recruitment-process

About Vestas

Vestas is the energy industry’s global partner on sustainable energy solutions. We are specialised in designing, manufacturing, installing, and servicing wind turbines, both onshore and offshore.
Across the globe, we have installed more wind power than anyone else. We consider ourselves pioneers within the industry, as we continuously aim to design new solutions and technologies to create a more sustainable future for all of us. With more than 200 GW of wind power installed worldwide and 40+ years of experience in wind energy, we have an unmatched track record demonstrating our expertise within the field.
With 39,000 employees globally, we are a diverse team united by a common goal: to power the solution – today, tomorrow, and far into the future.
Vestas promotes a diverse workforce which embraces all social identities and is free of any discrimination. We commit to create and sustain an environment that acknowledges and harvests different experiences, skills, and perspectives. We also aim to give everyone equal access to opportunity.
To learn more about our company and life at Vestas, we invite you to visit our website at www.vestas.com and follow us on our social media channels. We also encourage you to join our Talent Universe to receive notifications on new and relevant postings.",False,1 day ago,1787529600.0,2026-08-24T00:00:00.000Z,"Pasay City, Metro Manila",Pasay City,Metro Manila,PH,14.5376686,121.0008137,,,https://www.google.com/search?q=jobs&gl=ph&hl=en&udm=8#vhid=vt%3D20/docid%3DLmsULGTxM_wrAMkhAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,,,,{},,,,LmsULGTxM_wrAMkhAAAAAA==,Data Analyst
MVZzYl91azYwUGh0aTIxQUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMjVNVld4MlJXd3RlRkpuVFZKdFFqWXlSWE14YjAxV2JHNDNVM0puYkVONk9UTmtla3hQUjFSRE5ESjBablZLZVVzNWVrcEhXbEJGWmt0dVFtUjFRbEZTT0ZaM05Wa3hWRkI0UW5Kc01UQlpMV1ZHUmpaVlQwVmhiME55TTBFNFRucFdTbEZRY2w5V1NsOVNSSEYzU0dvMFZEaGxXa2RFTFVsQlFsRjVVekZOTFV0bVVrSVNGMVUxVDA1aGNYbzRSalZEU2pkT1dWQXdjSHBWTmtFMEdpSkJSSE55T1daU1dVRXdWbmRyUm5VM2JtbzFWelJGZDJNNWFIbzBSa3RQVlcxbg,CRM Data Analyst: Drive Personalization & Campaign Insights,Home Credit Philippines,"https://t0.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://homecredit.ph&size=128",https://www.homecredit.ph,BeBee,Internship,['INTERN'],https://bebee.com/ph/jobs/crm-data-analyst-drive-personalization-campaign-insights-home-credit-philippines-manila--techmap_ph_52733454952,False,"[{'apply_link': 'https://bebee.com/ph/jobs/crm-data-analyst-drive-personalization-campaign-insights-home-credit-philippines-manila--techmap_ph_52733454952', 'is_direct': False, 'publisher': 'BeBee'}]","Job description

Home Credit Philippines is seeking a data analyst to drive data-informed decisions for CRM initiatives. You will analyze CRM data, support targeted campaigns, and build insights that boost engagement and revenue.The role emphasizes data quality, segmentation, predictive modeling, and measurement through dashboards. Fresh grads or analysts with 1 year of experience are welcome to apply, with opportunities to grow in our international teams.",False,2 days ago,1787443200.0,2026-08-23T00:00:00.000Z,"Manila, Metro Manila",Manila,Metro Manila,PH,14.5995133,120.984234,,,https://www.google.com/search?q=jobs&gl=ph&hl=en&udm=8#vhid=vt%3D20/docid%3D1Vsb_uk60Phti21AAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,,,,{},,,,1Vsb_uk60Phti21AAAAAAA==,Data Analyst
T2FYOExQeTIyVGpKNlh1akFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMjE1ZUd0cVdrUkxSWGh6TUUxV1NIcDJXbkJSWm1aUlprZGFhWE0xUm5aWmNtZEVhelJFT0hKa1pWcFdjM0JrTkhReUxYVllNVkZUWkMxeExUSmZTMVZDTW5SelpFcEJSVXg0WjJaa05qZ3dSRUpDWlZNdFYxUjRMVTFsWVVjNE5GcGFVRXRFYUhwcFIxOU1jWFkyZURsaWNrTkdSbFZET1ZsTmNqbGFVVk55UVdkS2FVVVNGMVUxVDA1aGNYbzRSalZEU2pkT1dWQXdjSHBWTmtFMEdpSkJSSE55T1daUlRURktNRUZaZGxWa2J6bG9PV1JsVkdKMFRGQjRaVlpUUzFwbg,CRM Data Analyst — Insights for Precision Campaigns,KadaKareer,"https://t0.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://kadakareer.com&size=128",https://www.kadakareer.com,BeBee,Full-time,['FULLTIME'],https://bebee.com/ph/jobs/crm-data-analyst-insights-for-precision-campaigns-kadakareer-manila--techmap_ph_52733454712,False,"[{'apply_link': 'https://bebee.com/ph/jobs/crm-data-analyst-insights-for-precision-campaigns-kadakareer-manila--techmap_ph_52733454712', 'is_direct': False, 'publisher': 'BeBee'}]","Job description

Home Credit Philippines is seeking a data analytics professional to drive CRM decision-making, improve data quality, and support precision-targeted campaigns. You will work with marketing, sales, and IT to deliver actionable insights and optimized customer journeys.The ideal candidate is a fresh graduate or with 1 year of data analytics experience, with coding skills and a problem-solving mindset; PowerBI proficiency is a plus, enabling rapid reporting and insights across campaigns.",False,2 days ago,1787443200.0,2026-08-23T00:00:00.000Z,"Manila, Metro Manila",Manila,Metro Manila,PH,14.5995133,120.984234,,,https://www.google.com/search?q=jobs&gl=ph&hl=en&udm=8#vhid=vt%3D20/docid%3DOaX8LPy22TjJ6XujAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,,,,{},,,,OaX8LPy22TjJ6XujAAAAAA==,Data Analyst
WWlGM3dHYUwxeFlLTktTN0FBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMHMxUVdKZmVXZFdRMUJETW5CM1UxZzFRa2hIWkZsNmRXUjZTbmxwUmpoQ1lVd3lSV2t3Ukd0WmRWQm5Xbm94Ym1sWVFrdGlTV1ZzZVd0M2JrUTNObVJaV0ZOMWEzWnFhR1F5V2t0VmMyNWZWek15TUVWbFRDMXVSMU5FV2s1S2VHWmFUVkZFY0MxcWJtOXBSbVpOUXpoWmNsQnNNMkZCWkZKTWRXODVkRkJ2VXpWSVNYUVNGMVUxVDA1aGNYbzRSalZEU2pkT1dWQXdjSHBWTmtFMEdpSkJSSE55T1daUlpqYzJlVzQzZG5WSlZtaDNUMDl4YmpVNVYzRnZjV3BzT0ZKUg,Senior Performance Data Analyst  - 7471,International Education,"https://t0.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://ph.jobstreet.com&size=128",,Jobstreet,Full-time,['FULLTIME'],https://ph.jobstreet.com/job/93994083,False,"[{'apply_link': 'https://ph.jobstreet.com/job/93994083', 'is_direct': False, 'publisher': 'Jobstreet'}]","Senior Performance Data Analyst

Work setup: We operate in a hybrid work environment, and we encourage applicants who are open to working in the office two days a week to apply.

Work schedule: Monday to Friday, 4PM to 12 PH time, overlaps with UK operating hours; 40 hours

Employment type: Permanent

Location: Makati City, Metro Manila, Philippines

Pay range: Php 45,000 to 61,000

We value transparency and want to ensure a good fit for both parties. We encourage applicants who are comfortable with this salary range to apply.

Discover a world of endless possibilities with Cambridge University Press & Assessment, a distinguished global academic publisher and assessment organization proudly affiliated with the prestigious University of Cambridge.

We are looking for a Senior Performance Data Analyst to join our growing Data Analytics and Forecasting team in Cambridge International Education. As a Senior Performance Data Analyst, your role is essential in making sure that our regional and global sales teams have easy access to customer and performance data allowing evidenced based decisions.

Why Cambridge?

Cambridge University Press & Assessment is a world-renowned not-for-profit academic publisher and assessment organisation, proudly part of the prestigious University of Cambridge. With a legacy rooted in over 800 years of educational excellence, we are dedicated to unlocking the potential of learners and educators across the globe.

Joining Cambridge's second largest global office in the Philippines —operating for over 22 years with 1,300+ colleagues— means becoming a part of an extraordinary institution renowned worldwide. We are recognised as a Great Place to Work® for three consecutive years, reflecting our inclusive culture, strong sense of purpose, and commitment to the professional growth and well-being of our people. At Cambridge, we don't just publish books or deliver tests—we empower progress, inspire curiosity, and champion the pursuit of knowledge.

What can you get from Cambridge?

At Cambridge, you'll become a part of a vibrant and forward-thinking community that transcends tradition, fostering a culture of continuous growth and personal development. Here, we provide the right environment for you to thrive, supporting your professional journey and empowering you to reach your highest potential, that is why our pay philosophy is intricately tied to your skills and competencies, ensuring that your compensation aligns with the unique value you bring to the role you are applying for.

The organization offers a wide range of benefits and opportunities including:

• Regular Employment on Day 1

• HMO Coverage and Life Insurance on Day 1

• Paid Annual Leaves (Vacation, Well-being, Flexible, Holiday, and Volunteering leaves)

• Vesting/Retirement package

• Opportunities for career growth and development

• Access to well-being programs

• Flexible schedule, hybrid work arrangement and work-life balance

• Opportunity to collaborate with colleagues from diverse branches that will expand your horizons and enrich your understanding of different cultures

What will you do as a Senior Performance Data Analyst?

In this dynamic role you will:

• Build, maintain and generate regular business performance management reports using several information systems.

• Regularly review the portfolio of business performance reports, to ensure they remain fit for purpose in providing robust evidence in support of decision making processes, taking advantage of the most appropriate reporting and data visualisation tools.

• Use analysis and sector knowledge to support the Data Analytics and Forecasting team in reporting on products and resources from existing and new reports.

• Develop and maintain performance data pipelines using the corporate Data Lake, Power BI dataflows, datasets and models

• Identify key business processes that can be simplified and automated through the use of Microsoft Fabric and Power Automate.

• Assist in the automation of new datasets relating to products, ensuring that the data is clean and ready for reporting purposes.

• Ensure all colleagues understand the benefit of using our systems and are thus committed to accurate and timely data input.

• Presenting data to a range of stakeholders to help generate business insights.

Please review the attached job description for further details on the role.

What makes you the ideal candidate for this role?

An ideal candidate has the following qualities:
Essential:

• Excellent skills in data visualisation tools such as Power BI

• Confident in using standard analytical approaches and interpreting data

• Excellent communication and interpersonal skills, with the ability to communicate with both technical and non-technical stakeholders

Desirable:

• Knowledge of automation tools such as Power Automate, Power Apps, and their implementation in a business environment

• Proficient in programming language, such as SQL, Python, R, DAX etc.

• Understanding data relationship concepts, data engineering and data modelling techniques

This role requires excellent written and verbal communication skills. As part of the selection process, you will complete an English test to assess your ability in the English language, plus a practical task prior to interview which will be sent via email so, check your inbox/spam for this.

Are you driven by desire to be part of a globally renowned institution that celebrates innovation, embraces inclusion, and empowers learners? Then, we invite you to Pursue your Potential with us.

Only applications received through the system will be reviewed on a rolling basis. The vacancy may close once sufficient applications are received. Therefore, if you are interested, tailor-fit your CV (advantageous if you submit one with a Cover Letter) and submit as early as possible.

Please ensure to upload correct and updated details and documents as these cannot be changed once submitted. Learn more about our hiring process by going through our Candidate Application Guide.

#LI-Hybrid #PursuingPotential #CambridgeManila",False,11 days ago,1786665600.0,2026-08-14T00:00:00.000Z,"Manila, Metro Manila",Manila,Metro Manila,PH,14.5995133,120.984234,,,https://www.google.com/search?q=jobs&gl=ph&hl=en&udm=8#vhid=vt%3D20/docid%3DYiF3wGaL1xYKNKS7AAAAAA%3D%3D&vssid=jobs-detail-viewer,,,,,,{},,,,YiF3wGaL1xYKNKS7AAAAAA==,Data Analyst
SjJ6X0dwN013d2dZUTdEdkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMDVHYjBaU1JVWmlVVVJTYTNoNGVXUk1SSE5GWlZsMlJIRndiQzF2ZUhwQmFVMHpkVEJsYWxJNFZIaFBXbDlCTTNob2QyUlVSbGR2VDFSTVNFNWFTSEJzYVRkdU4yMXdZMlZ4VDJOdlgzSXdjakpZZWpOVExXcENjMG95U25SVlkwZGhlbFJ6WDFwZmJGSktTRUZmYVU0d1kzQjRiVXRPTm1vMVdGbFZWV290Wkc1a1Yyc1NGMVUxVDA1aGNYbzRSalZEU2pkT1dWQXdjSHBWTmtFMEdpSkJSSE55T1daVFEzUlpXbGcyZUdGcGJXZHBRekExZEdKd05Ua3RiMnRwTFdSbg,"Senior Finance Data Analyst: SQL, Dashboards & Forecasting","Yondu, Inc.","https://t0.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://yondu.ai&size=128",https://www.yondu.ai,Jobrapido.com,Full-time,['FULLTIME'],https://ph.jobrapido.com/jobpreview/2811371824720379904,False,"[{'apply_link': 'https://ph.jobrapido.com/jobpreview/2811371824720379904', 'is_direct': False, 'publisher': 'Jobrapido.com'}]","Yondu, Inc. is seeking a Sr. Finance Data Analyst to deliver accurate and timely financial reporting and insights that drive business decisions.

You will develop and optimize dashboards, reports, and analytical solutions for month-end, forecasting, budgeting, and KPI tracking. You will collaborate with Finance, Data & Analytics, and business stakeholders to gather requirements, define KPIs, and ensure data quality and governance across reporting platforms.
#J-18808-Ljbffr",False,2 days ago,1787443200.0,2026-08-23T00:00:00.000Z,Philippines,,,PH,12.879721,121.774017,,,https://www.google.com/search?q=jobs&gl=ph&hl=en&udm=8#vhid=vt%3D20/docid%3DJ2z_Gp7MwwgYQ7DvAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,,,,{},,,,J2z_Gp7MwwgYQ7DvAAAAAA==,Data Analyst
Y0NDeW1fUTFMRjEwSjUyQUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTV2xWTlY4NFdVbzFWSEJzVmtnMldVY3Rjbk5TWjJoRGFHcFJZMVoyVEVacmFuRlRVR00zZG5oRlJqaFNNVkp5VWtaMWFFTlpVWGRIT1VSWU1uaGthMW8xTmxoRE1XUmpaVzVhVmpGUmFFY3hNbkZvTm04MlYzUktWV3RJTTNObWVHNDNVakozYzJ0YWJWTk1SMDFsTXpaTWRtTXdMV2xDVkhsd1UyUm5jREZIU0VaZmNXNFNGMVUxVDA1aGNYbzRSalZEU2pkT1dWQXdjSHBWTmtFMEdpSkJSSE55T1daVU5HWkZVRVowY21aMk9YRXRWbmxYVERKc1EycEVkazUzV0ZGbg,Data Analyst,WTW,"https://t0.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://careers.wtwco.com&size=128",,WTW Career,Full-time,['FULLTIME'],https://careers.wtwco.com/jobs/data-analyst-taguig-metro-manila-philippines-2372e735-3f49-4a15-84d5-2c070bee5961,False,"[{'apply_link': 'https://careers.wtwco.com/jobs/data-analyst-taguig-metro-manila-philippines-2372e735-3f49-4a15-84d5-2c070bee5961', 'is_direct': False, 'publisher': 'WTW Career'}]","Description

WTW Investments

WTW Investments is a bespoke asset manager that provides investment services to some of the largest pensions, government, and insurance clients in the world. We manage about USD 180 billion AUM seeking to deliver lower risk and/or higher returns. We provide access to specialist asset classes such as alternatives, pooled funds, illiquid assets, credit, discrete income assets and equities by investing in capital markets or through specialist investment managers. Learn more at wtwco.com/en-GB/Solutions/investments.

The Data Office for WTW Investments is a central team that is responsible for sourcing, creation and maintenance of datasets which is fit-for-purpose, timely and accurate; with the objective to deliver on business outcomes such as trading, analytics, reporting and performance measurement. The team maintains the golden source of multiple datasets such as Instruments, Pricing, Counterparty, Client etc. and ensures the integrity of the data using data quality and standards frameworks.
The role requires the candidate to help support the business in delivering on specific projects and continuing to support BAU activities for the various datasets. The candidate will quickly build a sound understanding of our business structure and the information within it, while working with a diverse mix of investment professionals of different backgrounds and experience levels.

• Manage market and enterprise datasets across multiple platforms, ensuring data accuracy, integrity, and adherence to governance standards
• Perform data quality checks, reconciliations, and exception management, working with investment teams, SMEs, and external data providers to resolve issues within agreed SLAs
• Support the onboarding and ongoing management of market data sources and internal data feeds
• Develop and maintain efficient data management processes, supporting ad hoc data requests and system transitions
• Take ownership of processes and projects, driving continuous improvement and collaborating across the Investments business

The successful candidate will be expected to work within the existing risk management and audit framework of the team and business, which includes checklists and review processes, branded ‘Excellence’. All team members are encouraged to contribute ideas for process improvements.

Throughout you will benefit from the business’s focus on training and development, including soft-skills, investment knowledge and data expertise.

Performance Objectives

• Clients – work with investment analysts to ensure that projects are completed on time and meets quality standards
• Financial/Business KPIs – maintain accurate time records
• People – build relationships internally and collaborate effectively with team
• Operational Excellence and Innovation – implement Operational Excellence in all programs and adhere to client, local and international compliance requirements

Qualifications

• Bachelor’s degree, preferably in finance, capital markets, or a related discipline

• At least 5 years’ experience in investment management, data management or a similar data focused role

• Strong understanding of data management principles, including data sourcing, validation, cleansing, transformation, and quality controls

• Experience working with market and reference data from vendors such as Bloomberg, FactSet, or similar platforms, including vendor data validation and reconciliation

• Proficiency in Microsoft Office tools

• High proficiency in written and verbal English, with the ability to communicate clearly with technical and non technical stakeholders

• Strong analytical skills, attention to detail, and the ability to manage multiple priorities and deadlines

WTW is an Equal Opportunity Employer",False,,,,"Taguig, Metro Manila",Taguig,Metro Manila,PH,14.530631699999999,121.0575482,,,https://www.google.com/search?q=jobs&gl=ph&hl=en&udm=8#vhid=vt%3D20/docid%3DcCCym_Q1LF10J52AAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,,,,{},,,,cCCym_Q1LF10J52AAAAAAA==,Data Analyst
NjNuNXlYUlB2Yk1ST0R2ckFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTblZsV1hWWmRYVnNSMFZYVXpkSWVIQnpXbkpsT1doblRHdEVaMmhRV0VoUmNrRkpkRXhXU2kxV2VFOUJNak5VVUVaak1EbENlbUkyZVRkeFVXSlpja1UwVmtGeGVWVlJVa2hKVUROeE9XbEdjRFJJWkRoNU5rWnJOVFpNZVVNM09VeHVialkwT1U5eGJHSnRkME5qY3psTWMxaFpkM2xqWVZsMVlYUXhPVU4wVnpJMFFpMFNGMVUxVDA1aGNYbzRSalZEU2pkT1dWQXdjSHBWTmtFMEdpSkJSSE55T1daUlUwSjZWRWxLVnpSYWFIUnljMXBtY0VkcVNEZ3dPRGx0Wmxobg,Senior Data Analyst: Strategic Insights,JLL,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoYcmw0q26-WV2kd0O7nbYRtGVAM_WvUziigKb&s=0,,Trabajo.org,Full-time,['FULLTIME'],https://ph.trabajo.org/job-1943-2ec78f9290b5e3379c2afda3237cf5c6,False,"[{'apply_link': 'https://ph.trabajo.org/job-1943-2ec78f9290b5e3379c2afda3237cf5c6', 'is_direct': False, 'publisher': 'Trabajo.org'}]","JLL in the Philippines is seeking a highly skilled Senior Data Analyst to join our team. The role focuses on extracting live data, gathering data for business needs, and delivering in-depth analysis with actionable recommendations to stakeholders. You will lead data projects, create clear reports and dashboards, translate complex insights for both technical and non-technical audiences, and mentor teammates as part of a broader data analytics practice, while ensuring data governance and",False,5 days ago,1787184000.0,2026-08-20T00:00:00.000Z,Philippines,,,PH,12.879721,121.774017,,,https://www.google.com/search?q=jobs&gl=ph&hl=en&udm=8#vhid=vt%3D20/docid%3D63n5yXRPvbMRODvrAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,,,,{},,,,63n5yXRPvbMRODvrAAAAAA==,Data Analyst
R3Y3Y1pQekY4RVJXM1ZDQkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMmRRVmpKU1pFRjZWalp3U1ZWR1YxSkJRMjk0VlV4cVNHTmhPRXM1TUZFdFRFeG9Xa05zWm00NFlWQk9XRVJOU2pkVWJuRkllamh0VWpOc1IxWm1NVEl0WTB0ck9HNXhaMjAzZDJWVFIxOHdhMVZvYVZsUE4zQmtSV2t5YjBoWVRGUTRZamR2ZEU5alVuRmljbGxsTVdNM2NtczVPWFJCZVVSTFduWXpiM2RhYWxZNVozRVNGMVUxVDA1aGNYbzRSalZEU2pkT1dWQXdjSHBWTmtFMEdpSkJSSE55T1daVVkxVlVjVEIzVFdvNU1XUlpVbHBuUTNsTVpHY3RZMFJMVms5Ug,Data Analyst Manager,best tools group careers,,,Jobrapido.com,Full-time,['FULLTIME'],https://ph.jobrapido.com/jobpreview/5114532025562300416,False,"[{'apply_link': 'https://ph.jobrapido.com/jobpreview/5114532025562300416', 'is_direct': False, 'publisher': 'Jobrapido.com'}]","DATA ANALYST MANAGER
• Lead and manage data analysis projects from start to finish.
• Develop and implement data models to support business objectives.
• Analyze complex data sets to identify trends and insights.
• Collaborate with cross-functional teams to enhance data-driven decision-making.
• Monitor data quality and implement corrective measures as needed.
Requirements
• Educational Qualifications: Bachelors degree in Data Science, Statistics, Computer Science, or a related field.
• Experience Level: 25 years of experience in data analysis or a related field.
• Skills and Competencies: Proficiency in Business Data Analysis, Statistics, Data Analysis, Analytical Skills, Statistical Analysis, Data Modeling, Data Monitoring.
• Qualities and Traits: Strong problem-solving skills and attention to detail.
• Responsibilities and Duties: Ability to effectively communicate findings to non-technical stakeholders.
• Working Conditions: Fast-paced environment with tight deadlines.

#J-18808-Ljbffr",False,3 days ago,1787356800.0,2026-08-22T00:00:00.000Z,Philippines,,,PH,12.879721,121.774017,,,https://www.google.com/search?q=jobs&gl=ph&hl=en&udm=8#vhid=vt%3D20/docid%3DGv7cZPzF8ERW3VCBAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,,,,{},,,,Gv7cZPzF8ERW3VCBAAAAAA==,Data Analyst
